text,label
donon bhaiyon ne aaj shikway bhula ker sulah ker li,0
sultan rahi ne 3 dahaiyon tak logon ke dilon per raaj kiya,0
atrstu apney dour ka azeem philosopher tha,0
mushkil waqt logon ki asleyat dikhata hai,0
such hamesha karwa hota hai,0
arfa kareem ne intehai choti umer mein apni qableyat se naam kamaya,0
trump ne bush ko ahmeq qarar de diya,1
colonel ki  biwi ne police walon ko gaaliyan dein,1
amir per jismani tashaddud kiya gaya,1
in kutton ko abhi jail mein daalo,1
aisi harkat se police ne amir ko nahi balke khud ko nanga kiya,0
mein is policegardi ki muzammat kerta hun,0
mulk ki tamam universities lockdown ki wajah se band hein,0
social media per police ko gaaliyan denay wala afghani nikla,1
koi bhi qanoon insan ko naga ker ke tashaddud kernay ki ijazat nahi deta,0
bano qudsia eik azeem novel nigar thi,0
ye ahmeq buzdil hein,1
shahid afridi bhi corona virus ka shikar ho gaye,0
ahmed ki benai kamzor hai,0
safed balon ka umer se koi taaluq nahi,0
har chamakti cheez sona nahi hoti,0
islamabad ka mosam khushgawar hai,0
ali ke walid dil ke doray se wafaat paa gaye,0
aaliya bohut batooni larki hai,0
mushkil waqt mein gadhey ko bhi baap banana perta hai,0
selab ki wajah se zarkhez zameen zere aab aa gai,0
haris ke abba ki aamdani qaleel hai,0
lahore mein toofani barish ho rahi hai,0
aqeel waqt per namaz adaa kerta hai,0
ye hakumat ghareb dushman hai,1
karkhanon ka dhuwan mahol ko aloodah kerta hai,0
lahore ke mazeed 7 elaaqay seal ker diye gaye,0
jahaz ke pilots aisey bharti kiye gaye jesay jahaz nahi rickshaw chalana hai,1
asif ko jhoot bolney ki aadat ne sharmindah kerwa diya,0
judge khud crime karey ga to usey kon judge karey ga,0
eik aue hakumati ittehadi hakumat se naraz ho geya,0
is saal hajj sirf muqami log adaa ker saken gey,0
mera mashwarah hai ke tum aaj ghar hi raho,0
eik dusrey ke khilaf zeher ugalney se behter hai ke chup raha jaye,0
puraman talba ko giraftar kerna intehai sharamnak hai,1
is mamlay ko chupanay ka mashwarah denay walay apney kartoot samney aaney per pareshan hein,0
bilawal ki puri zindagi ki wahid jaddojehad urdu bolna hai,1
railway service aarzi tor per band ho gai hai,0
in donon jamaaton ka phelaya geya gand ye hakumat saaf ker ke dikhaye gi,1
opposition chahti hai ke hakumat jaldi chali jaye tak inki choriyan bach jayen,1
oye kanjara dafa ho ja idr se,1
police har gunah kernay walay ko rishwat le ker chor deti hai,1
us badbakht ne apni maa per hath uthaya hai,1
meray paas is waqeay ki muzammat kernay ke liye alfaaz nahi hein,0
ye 2 mukhtalif log aur 2 mukhtalif kahaniyan hein,0
apni maa ka haq adaa kertay raho,0
tum apni maa ka haq kabhi adaa nahi ker saktey,0
insan paisay kr peechay andha ho ker apney rishtey bhi bhool jata hai,0
is kuttey ke bachey ka apni maa per tashaddud dekh ker dil sakht pareshan ho geya hai,1
sahi kehtay hein log k dolat tamam rishtey bhula deti hai,0
modi hitler ka shagird hai,1
pakistan ne saudi arab ko 1 arab dollar qarz wapis ker diya,0
pakistan mein tamam tv channels gahashi promote ker rahey hein,1
"haya aur emaan sath chaltey hein, eik geya to dosra bhi geya",0
fahashi dekhnay waly ki aankh mein hoti hai,0
tiktok bhi fahashi ka adda hai,0
"cheezen becho, maa aur  behen nahi",0
fahashi control kernay ke liye sakht action lenay ki zarurat hai,0
media eik taqatwar idaara hai jo k achai aur burai donon ko promote ker sakta hai,0
taraqqi kernay ke liye dushman se pehlay ghaddar ka khatma zaruri hota hai,0
mulk mein corona ki doosri lehar ser uthaney lagi hai,0
"bahir koi aaya hai, dekh ker aao jaldi",0
bhook ki shiddat ki wajah se meray se kaam nahi ho raha,0
main sirf jamhooriyat ki himayat kerta hun,0
waahiyati phelaney waley adday band honay chahiyen,0
opposition ko kisi qisam ki reayat ab nahi miley gi,0
asal mein ye lanti e azam ghareeb awam ko opposition samajhta hai,1
qoum ko bewakoof bananey wala tamasha ab band hona chahiye,0
tum se reayat mangta kon hai bhikari aadmi,1
awam ko reayat de dein opposition ko bilkul mat dein,0
manhoos e azam ko khud bhi reayat nahi miley gi,1
reayat to apney ird gird choron ko de rakhi hai tum ne aur kisi ko kia deni hai,0
eik hi bat kitni bar karey ga ye banda,0
trump ne corona mamley per buzdili ka muzahirah kiya,0
karachi mein larki ko pursarar tareqey se halak ker diya gaya,1
lady health workers ne dharna khatam kernay ka elaan ker diya,0
nawaz shareef ne haqaiq se pardah uthaya hai,0
sajjal ali ne shohar ke kaprey churana shuru ker diye,0
is tehqeeq ka maqsad waldain ko khofzadah kerna nahi,0
opposition ke jalson se farq nahi parta,0
kisi ko mazaar ki behurmati nahi kernay dein gey,0
rehman malik ka bharat ko grey list mein shamil kernay ka mutalbah,0
qanoon ki pasdaari per sindh police per fakhar hai,0
zartaj achi seyasatdan aur insani hamdardi se bhi wabastah hai,0
wazeer e azam ne mehengai ke khatmay aur qeemtein control kernay ke hawaley se ijlaas talab ker liya,0
sastay bazaron mein zarurat ki ishya nayab hein,0
dakeeti ke doran aurat ki izzat loot li gayi,1
lahore highcourt ka motorway zeyadti case ke markazi mulzim ki giraftari per inaam denay per izhare barhami,0
"police wesay ko mujrimon ko pakarti nahi hai, shaid lalach ke chakkar mein pakar le",0
police ka nizam thek karwayen aur judge sb bilawajah tanqeed na karen,0
motorway saneha ke mulzimaan ki giraftaari puri qoum ke liye sukh ka baes hai,0
awam ki janib se mulzim abid ko sare aam phansi denay ka mutalbah,0
saneha motorway ka markazi mulzim eik bar phir police ko chakma de ker farar ho gaya tha,0
IG Punjab ne mulzimaan ki jald giraftari ke liye khasoosi team tashkeel de di,0
mulzim abid ne giraftari se bachnay ke liye apna hulya badal liya tha,0
zeyadti case ke markazi mulzim ki giraftari ke liye police ke mazaar aur darbaron per chapey,0
saneha motorway se pura mulk hil gaya,0
police ne mafroor mulzim ka shanakhti card block ker diya,0
zeyadti ke muqadmaat mein khatoon ko tafteeshi afsar lagana chahiye,0
wafaaqi qabeenah ka zeyadti ke mulzimon ko sakht sazayen denay ka mutalbah,0
zeyadti kernay waley mulzim ka lun kaat dena chahiye,1
sare aam phansi de ker ibrat ka nishan bana dena chahiye aisey kutton ko,1
zeyadti kernay wala insan kehlaney ke laiq nahi,0
sare aam phansi ke mamley per ittefaqe raye paida kiya jaye ga,0
"darindon ke insani haqooq nahi hotey, sare aam phansi awwaleen tarjeeh hai",0
hakumat ka zeyadti ke mulzimon ko namard bananey ka qanoon laney ka faisla,0
khassi ker do in kanjaron ko,1
zina per koi samjhota nahi kiya ja sakta,0
ager koi aurat jurm kerti hai to uske sath unki puri nasal ko ghaseeta jata hai,0
aurat hona is muasharey mein jurm kyun banta ja raha hai?,0
khuda ke wastey adalton se bhi gund saaf kren warna koi kanjar judge isko reha ker de ga,1
hakumat ki tamam hamdardiyan mazloom ki bajaye apney chaheetey police afsar ko bachaney ke liye hein,0
lahore motorway per madad ki matlashi khatoon ijtemai zeyadti ka shikar,1
lanti CCPO ne malbah zeyadti ka shikar khatoon per daal diya,1
maqbooza kashmir mein sab se puraney akhbar ka daftar seal,0
youthiye tabahi ko tabdeeli sabit kernay mein masroof hein,1
bastraeen aur khatarnak tareen janwaron ke darmeyan sulah kerwaney per hum mujahid imran khan ko salam pesh kertay hein,0
ye all parties conference nahi balkeh abbu bachao conference hai,0
sindh ke IG ko kuch ghantay ke liye aghwa ker liya gaya,1
quaid e azam ke mazaar ke ahatey mein hullarbazi ki gayi,1
randi ka bacha hai is page ka admin,1
abey oye jahil ye edited video hai pagal ke bachey,1
bohut harami ho beta,1
ye bohut gandu aurat hai,1
meri zindagi mein chutiye doston ki kami nahi hai,1
ager yehi chutiyapa kerna hai to main aaindah nahi aaon ga,1
bhosrike aaj to time se pohunch jayen,1
kanjaron ki sohbat se acha hai main akela ghar per hi rahun,1
behaya aurat tujhey zeyadah garmi charhi hai to ye baqi ke kaprey bhi utaar dey,1
jo kuttey arooj patey hein woh isi tarah haram khaney ki aadat mamool samajhtey hein,1
rishwat lenay waley khoti ke bachey per lakh di lanat,1
aisey kanjaron ko bharey bazar mein maar perni chahiye,1
haramkhor thek jawab do kon kon tumharey sath mila hua hai,1
lanat hai in haramzadon per jo awam ki zindagiyon se khel rahey hein,1
is madarchod ko nanga ker k dandey pernay chahiyen,1
mehengai se tung youthiyon ki bari tadaad mask laga ker jalsey mein mojood hai,1
haqeeqat to ye hai ke maal bachao aur abbu bachao ke liye dhor lag rahi hai bhenchod,1
lagta hai teri behen gum ho gayi hai jo is jalsey mein dhond rahey ho,1
jo gandu video bana raha hai wo neechey kiya apni behen ko talash ker raha hai?,1
patwari kabhi sharam mehsoos nahi kertay,1
youthiye jalson mein apni bajiyan nachatey they,1
gujranwala jalsa dekh ker niazi kutta pagal ho gaya hai,1
nawaz shareef ki hubbul watni per sawal uthaney waley kuttey hein,1
bund marwaney waley sher nahi hotey,1
chutiye patwari kabhi aqal ki bat nahi ker saktey,1
hakumat sirf fouj ki tatti saaf ker rahi hai,1
noon legue ke jalsay mein tu behen ka rishta denay gaya tha?,1
lanat molana diesel per aur lanat billo rani per,1
opposition ke jalsey mein hakumat waley lun lenay gaye thy?,1
hakumat ki cheekhen bata rahi hein k miyan sb ne iki sahi bund leni ki hui hai,1
niazi kuttey ka bacha hum per azab bn ker nazil hua hai,1
"nawaz chutiye ne tareekh raqam nahi kerni, qoum ki raqam wapis kerni hai",1
youthiye tab tak baaz nahi ayen gey jab tak december mein hakumat ki gaand band hotey na dekh lein,1
meray youthiyo khoti ke bacho tum neya pakistan to nah bana sakey lekin nawaz shareef ne neya imran bana diya,1
"oye kanjaro mulk ka bhi kuch soch lo, eik dosrey ke peechey lagey huye ho",1
"mujhey to laga tha sirf mianwali ke log gadhey hein, idher to pura kpk gadhon se bhara hua hai",1
lanat tumhari shakal aur nasal pe,1
ager tu chup na huwa to apna lun teray moun mein daal dena hai,1
in beghairton ke ye kam dekh ker sab patwariyon ko doob marna chahiye,1
bhutto ki aakhari nishani khusra hai,1
maryam nani paida hi laanten wasool kernay ke liye hui hai,1
nawaz shareef dolat bachaney ke liye zaleel ho raha hai aur maryam abbu ko bachaney ke liye zaleel ho rahi hai,1
patwari mojoodah halaat mein bilawajah zaleel ho rahey hein,1
bilawal aur khassi bakrey mein koi farq nahi hai,1
in beghairat dakoun ne molana diesel ko apna imam banaya hua hai,1
patwariyon ka baap change ho gaya hai,1
london waley tattey tumharey kiya lagtey hein,1
lakh di lanat harami kutto,1
kutti ne apney bachey ki umer ke larkey ko bhai bana liya hai,1
lanat hazar bar us qoum per jis ke ye leader hein,1
patwariyon ko neya abba mubarak ho,1
yahan sab ke sab tharki hein saley,1
madarchodon ne mulk ki pai pai loot li hai,1
seyasi darja hararat barh raha hai aur billo rani ki bund patakhey marna shuru ho gayi hai,1
mazi mein hukmaranon ne mulki measheyat ki gand mein danda deye rakha hai,1
bilawal hijra bs parchiyon se hi parh ke bol sakta hai,1
sab opposition waley kanjar aapas mein mil gaye hein,1
imran kutta haye haye,1
kash pakistan 92 ka world cup na jeeta hota aur na ye kanjar mulk ka sarbarah banta,1
"meray pe itni nazar kyun rakh raha hai, mujhey behen ka rishtah dena hai?",1
jahan dalail kam na dein wahan dalley kam detay hein,1
aur woh dalley tum jesay hotay hein qatri ke saley,1
eik mutmaen beghairat youthiya aaj bhi imran khan ko support ker raha hai,1
besharmi ka award aap jesi iblees ki bachi ko milna chahiye,1
"is harami ko sharam nahi aati, isne fouj k tattey moun mein daley huay hein",1
is khusrey ka sharam se kiya taaluq? isey to maal lagao aur jo marzi kara lo,1
yeh heeramandi ka bharwa hai,1
aap samajhtey hein ke awam apki tarah chutiya hai ke jo kaho gey maan le gi,1
vote ko izzat do ka danda inhi ki gaand mein ghusa dena chahiye,1
ciggerette pilaney se inkaar per mulzim ne kulhaari maar ker gardun urra di,1
maqbooza kashmir mein qabiz bharti foj ki janib se reyasti dehshatgardi ka silsila jari hai,1
mazeed 4 kashmiri nojawanon ko shaheed ker diya gaya hai,1
in randi ke bachon ne babaye qoum ke mazar ka taqaddus pamaal ker ke acha nahi kiya,1
aisa shadi shuda honay se banda sheikh rasheed hi acha hai,0
bhosriwaley apney abba ko bachaney ke liye karachi tak aa gaye,1
kuch kuttey pura pakistan khaa ker bhi pak foj ke khilaf bhonk rahey hein,1
banda wesay ye maha beghairat hai,1
tu bohut gandu banda hai,1
teray jesi kutti aurat se Allah sab ko bachaye,1
corona teri pein di siri,1
imran khan general bajwa ka kutta hai,1
aap eik khabees insan hein,1
imran khan ne modi ko dunya ke samney nanga ker ke rakh diya hai,0
imran ne mehengai ka danda awam ko dia huwa hai,1
murshad ne khud sari zindagi bund hi marwai hai,1
eik harami ka murshad eik zani hi ho sakta hai,1
bharat mein larkey ne milney se inkar per larki ko qatal ker diya,1
mujhey rape ki dhamkiyan mil rahi hein,1
sanjay dutt ne cancer se jung jeet li,0
pakistan mein bharti agents dehshatgardi ker rahey hein,1
kanjara aaj to burger khila dey,1
aaj meri shadi ki salgirah hai,0
main teray dant tor dun ga beghairat aadmi,1
orange train ka noon legue ne aisey iftetah kiya jesay baap ke paison se bani,1
france ke sadar ne islam per hamla kiya hai,1
france islam mukhalif muaad ki himayat kerta hai,1
awam ki hukmarani aaney wali hai,0
opposition ne quetta mein tamasha lagaya,0
pak foj per qoum ko naaz hai,0
sabiqah dour ke mansubon ko mukammal ker ke nayi rewayat daali hai,0
janwaron aur musalmanon ko dakhley ki ijazat nahi hai,1
muslamanon ke khilaf taasub ko bharat mein reyasati himayat hasil hai,1
toheen amez khakon ke zariye islam per hamley jari hein,1
holocaust per tanqeed per pabandi ki tareef kerta hun,0
france islamophobia promote ker raha hai,1
french sadar kuttey ka bacha hai,1
indian government fascism ki badtareen misaal hai,1
sydney mein namaloon shakhs ka masjid per hamla,1
bharat ki pakistan aur cheen ko dhamki,1
hum se dobarah panga liya to tunhari maa chod dein gey,1
"tum apney kam se kam rakho, beech mein maa na chudao",1
sarey kiye karaye per tu ne tatti ker di hai,0
kanjar se eik chakka nahi maara gaya,1
amreeka mulkon per pabandi laganey ka aadi hai,0
france ke sadar inteha pasandi ko hawa de rahey hein,0
eik aur bharti foji ne khudkushi ker li,0
chaand per pani ki mojodgi ke faislakun saboot mi gaye,0
france ki hakumat aur shehriyon ne hamesha islam ke barey mein nafrat amez kirdar adaa kiya,1
ye kiya behoodah harkat hai,0
tabdeeli ka keera ahista ashita marna shuru ho gaya hai,0
shehbaz shareef ki qamar dard shiddat ikhteyar kernay lagi,0
"bhosrike gutka thora kam khaya karo, tatto ka cancer ho jaye ga",1
woh din dour nahi jab kashmir azad aur bharat ko shikast hogi,0
modi raj mein bharat corruption ka garh bn gaya hai,0
mera sara sarmaya doob gaya hai,0
bharat kashmir mein mayraye adalat qatal ker raha hai,1
hum ne tumhara kiya bighara hai bhosrike?,1
indian hotay hi randi ke bachey hein,1
france ki pakistan aur turkey ko dhamki,1
pehli corona vaccine bohut zeyadah faideymand nahi hogi,0
wafaqi wuzra mehengai per phat parey,1
chitral mein five star hotel ka sange bunyad rakh diya gaya,0
opposition waley jaib katrey jail jayen gey,0
tabdeeli switch dabaney se nahi aati,0
maghrabi dunya ko samajhna hoga ke musalmanon ko baraber ki izzat deni hai,0
muslim mukhalif iqdamaat ko jurm qarar diya jaye,0
shohar ne 5 hazar rupey mein biwi doston ko bech di,1
karachi mein mask pehanny ka rujhan na honay ke baraber hai,0
hum islam se nahi islam ke naam per dehshatgardi se larr rahey hein,0
balochistan hakumat giraney ki baton mein sadaqat nahi,0
behen bhai ke muqaddas rishtey ko dusra rung denay wala eik harami hi ho sakta hai,0
tum jo kertay ho humein sab pata hai beghairat insan,0
mujhey maloom hai tumhari soch is se bhi ghatiya hai,0
safdar kisi qabil nahi raha,0
ye najaiz muhabbat ke asraat hein,0
apni soch ko bara kren doctor sb,0
bharway teri biwi ko to sab ne dharnay mein galey lagaya tha,1
zaleel insan chup ker ja,1
pehlay sheesha dekh lo phir kisi per ungali uthao lanti,1
qasam se kiya dramay kerti hai ye aurat,0
ye dikhaney ka maqsad sirf dramay kerna aur patwariyon ko khota banana hai,1
nani amma bohut shararti hai,0
aur jab ye beghairat ka bacha amir liaqat shadi se pehlay dosri biwi se milta tha us waqt isay sharam nahi aati thi ,1
maryam ke shohar mein ghairat nahi hai,0
amir liaqat tu waqae dalla hai dalla,1
dunya mein bohut ghaleez log dekhay hein lekin teray jesa koi nahi dekha,1
aur kis hadd tak girey ga tu ghatiya insan,1
jhoot ka world cup hota to imran khan jeet letay,0
nani ne namehram se galey mil leya to konsa qeyamat aa gayi?,0
pehlay sahi se likhna to seekh le loray,1
iski dramaybazi mein aa ker aaj hum log pachta rahey hein,0
bhosrike ne sharab pee k ultiyan ki hui hein,1
kaam woh jo nazar aye,0
kaptaan nashey ki halat mein hai,0
pakistan mein ghair muslimon ka jabri mazhab tabdeek ker diya jata hai,1
maseehi larki ko zabardasti musalman kiya gaya tha,1
mazhab ki jabri tabdeeli ko roknay ke liye fori qanoon sazi ki jaye,0
hamarey samaj mein jo dhakkey nahi de sakta usey dhakkey khaney partey hein,0
badeen ke kafi hindu khandaan bhi jabri mazhab badli ka shikar ho chukey hein,1
"imran khan ka sipahi hun, corruption aur loot maar ki manji thokta rahun ga",0
new zealand mein hum jins parast ko naib wazeer e azam namzad ker diya gaya,0
sasti shohrat ke liye mathew ne guzishtah saal 3 girja gharon ko aag laga di thi,1
pakistan badkirdaar logon ke hathon mein chala gaya hai,0
larki ka kehna tha ke mujhey kisi ne aghwa nahi kiya,0
larki ka kehna tha ke usay shohar ke paas wapis janey diya jaye,0
islam nahi inteha pasandon ke khilaf hein,0
sangdil baap ne sharartein kernay per 6 salah beti ko tashaddud ker ke maar dala,1
shohar ki dosri shad ke shabey per maa ne apni beti ko galey per churi chala ker zibah ker diya,1
ghairat ke naam per betay ne maa ko qatal ker diya,1
white house mein phir se paltu kuttey dikhai dein gey,0
saudi arab mein darakht katney per sakht sazaon ka elaan,0
"trump ziddi hein, haar nahi manein gey",0
nokri ki khatir betay ne baap ko qatal ker diya,1
hindutva bharat mein musalmanon ka qatle aam jari hai,1
tu karaye ka dalla hai,1
itney hi kam log aatey hein to phati kyun pari hoti hai tm bharwon ki,1
lanti ager tu isi tarah na bhonkey to kaptaan tujhey haddi nahi de ga,1
logon ko gaand mein julaab lagtey hein lekin tujhey moun mein lagtey hein,1
medona se bund marwaney waley chimpanzee ka sala hai tu,1
ye kia teri behen ke waleemay ke liye itny log jama hein bhosrike,1
nawaz shareef heart attack ki wajah se marey ya na marey maryam ki wajah se zarur mar jaye ga,0
lanti k bachey jalsey mein na jayen,1
albania mein gadhi ke doodh ko corona ka elaaj qarar diye janey ke baad maang mein izafa ho gaya,0
pakistani kutia ne mujhey mukkey marey,1
nepali kuttey hamein gaaliyan de rahey hein,1
amreekiyon ko bhonkney ki aadat hai,1
china sab ka abbu na baney warna uski maa chod dein gey,1
china ne border paar kernay waley indian fojiyon ki bund mein bandooq de di,1
amreeki ho aur kanjar na ho aisa ho nahi sakta,1
hazara baradri ke logon ko phir qatal ker diya gaya,1
kanjaron ki eik bat ki bhi samajh nahi aa rahi,1
tu isi tarah zaleel o khuwar hoga,0
tu kanjarpaney se baaz na aaya to tery sath bhi yehi kutton wali hogi,1
kutta boss kabhi time per ghar nahi janey deta,1
gashti ne sb politicians ko phuddi ke zor pe apna deewana banaya huwa hai,1
kal bhi shia aisey hi zibah hotey thay aur aaj bhi aisey hi ho rahey hein,1
sunni gashtiyon ko koi poochney wala nahi hai,1
dehshat gardon ne bhi sara danda shia hazraat ki gaand mein diya hua hai,1
pakistan ke jhandey mein safed rung aqleyaton ke liye hai aur danda bhi wahin diya hua hai,1
pata nahi aakhri bar tu ne huns k baat kab ki thi,0
bachey ki beemari ki tension mein main koi kam thek se nahi ker saka,0
jab main is masley ko dekh raha hun to tu ne beech mein behen ka rishta zarur pesh kerna hai,1
randi ke bachey mujhey tung na ker,1
tu meray level ka banda hi nahi hai shoreya,1
bacho zindagi mein gandu bn jana lekin kabhi tiktoker nahi banna,1
bacho zindagi mein har bura kam ker lena lekin kabhi tiktoker nahi banna,1
bacho subah 6 bajey apni bund mein danda phansa ke road pe ghoom lena lekin kabhi tiktoker nahi banna,1
bacho washroom mein tatti kernay ke baad us tatti ko khaa lena lekin kabhi tiktoker nahi banna,1
"izzat to tatti ki bhi hoti hai, nahi hoti to bs tiktoker ki nahi hoti",1
do dialogue bol ker kutton ki tarah chalna tiktok walon ke liye style hota hai,1
tiktoker ke liye road pe chutiyon ki tarah chal ke do dialogue bolna trend kehlata hai,1
wah bhosrike kia chawal mari hai,1
pichley saal jalney walo is saal bhi tayyar rehna kyun k calendar badalney wala hai hamarey chutiyapey nahi,1
ye bhi thek hai ke ager koi poochey nahi to apney tattey khudi utha lo,1
lund le ly mera moun mein,1
ab to such bol dy bhosrike,1
nikal idhar se nikhil lourey,1
bat sirf ye hai ke tum gandu ho,1
"usko bukhar nahi hai, uski gaand mein koi cheez phans gai hai",1
abey bhosrike tum iske liye hamarey darwazey per chaley aye,1
abey gaand na phulao maa chod dein gey tumhari bhosrike,1
tu sirf lockdown ki penyakkiyon ki wajah se ghar betha hua hai,1
tiktok pe koi gandy tera moun bana ke chal raha hai aur koi baba g sialkot bol raha hai,1
tiktok ke bhosriwalo kuch sensible hota hai tumhari zindagi mein ya sabhi illogical hai,1
meray meyaar ka taqaza hai ke mera dushman bhi gandu ho,1
chutiye to bohut dekhay hein lekin apka to apna hi muqaam hai,1
"mujhey kisi laqab ki zarurat nahi, log mujhey aaj bhi peyar se gandu bulatey hein",1
"hamarey paas dimagh hai, tiktok walon ki tarah bhosrwaley nahi hein",1
lund pe charh gai logic,1
teri maa ki choot 4 baar,1
"kon sa keera hai chootardani mein, insan ho wohi bn ke reh lo",1
maa ki choot logic ki,1
logic to daali hi nahi video mein,0
logic to lun pe charh gayi,1
behn ke loro kisi video mein logic to daal dia karo,1
pakistan mein sri qoumein ghair mehfooz hein,0
"abhi to hum gandu hein sahab, eik zamana tha jab log hamein loru bhi bulatey thay",1
teri influencing ke to loray lagey huay hein,1
qasam se mahir ho aisi chutiyapey ki baten kernay ke,1
"good ho gya ji, chutyapon ke badshah ho qasam se",1
"dekho didi faraq hai, tumhen log jantey hein gaaliyan de ke aur hamein jantey hein peyar de ke",0
aaj to didi qasam khaa ke aye hein ke maa chod dein gi logic ki,1
kon bhosriwala hai jo inke sath barabari kerna chah raha hai,1
laura hero banun ga main aisey,1
hum bhi koi chutyapa ker ke famous ho jatey hein,1
teray moun mein mera lora,1
arey behen ke loro pagal ho gaya hun main ab bas ker do,1
socha tha 2020 mein gaariyan dekhun ga urti hui lekin chaltey phirtey lund dekh raha hun,1
izzat se koi kam ker k chaar paisey kama lo lekin nahi hamein to lund naach hi kernay hein,1
kisi ne sahi kaha hai ke gaand ka ilaaj hai gaandu ka nahi,1
ye jahan jata hai log isey kehtey hein chal nikal bhosrike,1
taaliyan bajti rehni chahiyen behn ke loro,1
main hun baba black lun wali sarkar,1
khaney ke sath salaad ki zarurat aisey hi hoti hai jesay tatti kertay huay ciggerette ki hoti hai,0
chutiye ko akhir chutiya hi pasand aata hai,1
tujhey mirgi ka dora na lora perna hai,1
tum donon shadi ker lo aur card pe chapwana lora weds lassan,1
bhencod itna hi peyar kerta tha to chor ke kyun chala gaya,1
pani puri tak samajh mein aata hai lekin bhencod sath mein poti kon kerta hai,1
arey maa ki choot babu ki,1
ager ye kerna cute hai to mera lund cute hai,1
tujhey gaand pe laat miley gi jawab nahi,1
bhencod mujh se nahi jhailey jatey ye prank walon ke roney,1
chal hut behen ki lori,1
nadeem bhosriwaley huay nangey,1
nadeem bhai ki lulli ka size 0.01 cm nikla,1
nadeem bhai gandi gandi harkat kertay huay pakrey gaye,0
itni lachak to aam insam k tatto mein bhi nahi hoti jitni tujh mein hai,1
"abey aisey kon jata hai, tattey ho kya",1
oh sorry apne mujhey lun kaha lekin main to tatta hun,1
"jalney ka bhi koi qasoor nahi, kia karen hamarey andaz hi kuch niraley hein",0
"jalney ka bhi koi qasoor nahi, kia karen hum gandu hi kuch niraley hein",1
bilkul chootar aadmi ho bhai tum,1
oye madarchod apna kam ker na,1
meray samney zeyada baten chodna nahi,1
hanso bhosrike bhai ne joke mara hai,1
bhai dushman ke tattey shart karaney se le ker sotan ki bund pharwaney tak sarey masley hal kertay hein,1
choti lulli waley tujhey hakeem ki zarurat hai,1
railway mein mulazmeen kam aur pension lenay waley zeyadah hein,0
dasti bumb phatney se teen bachey janbahaq ho gaye,0
qoumi cricket team school team wali cricket khel rahi hai,0
log meri qabliyat se jaltey hein,0
hazara baradri ka qatle aam bohut arsey se jari hai,1
marney waley mazdooron ko shanakht ke baad alag ker ke zibah kiya gaya,1
NAB ke paas marzi se kam kernay ka ikhteyar nahi ,0
kaptaan ki haiseyat se shikast ki zimmeydari qabool kerta hun,0
sindh mein gas na milney per 12 factoreyan band,0
logon ki madad ka silah Allah de ga,0
bharat ne mutaadid cheeni mobile applications per pabandi laga di hai,0
dehshatgardon ko shikast de ker rahen gey,0
hazara baradri ka dharna chothey roz b jari hai,0
saudi arab ka tailki paidawaar mein kami ka elaan,0
talent group of companies ki taraf se chootar seith ka award milna hai tujhey,1
wazeer sirf jhootey waadey ker ke chaley jatey hein,0
mazdooron ke qatelon ko nahi chorein gey,0
mutasreen ko insaf zarur miley ga,0
gand mein danda le ker baten chodney ki aadat hai uski,1
asia hi hota hai jab aap charas ka nasha kernay ki bajaye gaand soongh ker so jayen aur subah uth ker lund banney ki baten karen,1
nunno pe bethnay ki ouqat nahi hai aur chaley hein prime minister ki qursi per bethnay,1
ghazab beizzati hai bhencod,1
betay tujhey plot nahi chutron pe laat zarur miley gi,1
dahej mein teray jesay hijrey ko lohay ka lun aur steel ke tattey milein gy bas,1
main ne apni zindagi mein bohut chootiye dekhey hein lekin yeh meri sehen shakti ke paar ja raha hai,1
dafa ho yahan se randi ke bachey,1
kesay likes ki bheek mang raha hai chooteya,1
neya saal nai bakchodi lagaye ga,1
apney baap ko chutiya banaye ga ab,1
mashoor honay ka shoq nahi hai lekin kia karen log naam se hi pehchaan letay hein,0
lund banney ka shoq nahi hai lekin kia karen sahab aadat se majboor hein,1
arey lun pe charh geya aisa andaaz,1
"tu kitna bhi attitude dikha le, tu tatton ki tarah lund ke neechay hi rahey ga",1
ager aisey nachna talent hai to shadiyon mein nachney waley sarey gaandu bachey talented huay,1
"aashiq bhi hun qatil bhi hun, loru bhi hun gandu bhi hun",1
zindagi ki to maa chudi pari hai,1
log tumhen roken gey aur bura kahen gey lekin tum hut bhosrike bol ke aagey nikal jana,1
lulli teen inch ki aur lrki ka mumma 36 inch ka chahiye in bharwon ko,1
tumhara lun kaat ke tumhen tiktoker bana dun ga,1
bacho is dunya mein bohut se chootiye hein aur sab se ooper aatey hein alex bhatti,1
bacho is dunya mein bohut se loru hein aur sab loroun se ooper aatey hein alex bhatti,1
bacho is dunya mein bohut se gandu hein aur sab gandoun se ooper aatey hein alex bhatti,1
teray bachey future mein teri tiktok ki id dekhen gey to sochen gey ke hamarey papa kitney barey gandu thay,1
aur kia teray bachey ye lund naach dekh k sochen gey ke papa kitney cool thay,1
teray bachon ne sochna hai ke papa kitney chootar aadmi thay,1
tu cute nahi chudi hui machli lag raha hai,1
tumhen koi award nahi de rha hai lekin lun samet tattey zarur de rahey hein log,1
tumhari fan following mein sensible log nahi non sensible log aatey hein,0
tum logon ko mujra kernay ke elawa kuch bhi nahi aata hai,0
um bhi gao bhosrike,1
teri film ka naam hona chahiye chulbulay tattey,1
